,English,Family Composition,Generation,Parents education,Family Income,athletic level,F1_Work(h/week),F2_College entrance,F2_transferred,F2_grant,F1_units in math,F1_Std Math,high school attendence,S-T relationship,School Urbanicity,%Hispanic teacher,%Hispanic_NR teacher,%white teacher,%Black teacher,%Asian teacher,%Hawaiian teacher,%Indian teacher,Number of school activities,credits(first year),9_12_GPA,F3_GPA(first year),F3_Highest level of education,Std Math/Reading,Ins_attended,F3_GPA(all),gender_Female,Asian,Black,Hispanic,More_than_one,White,Marital_Par_Married,Marital_Par_Married_chld,Marital_Par_Single,Marital_Par_Single_chld,pell_grant
287,0.0,1.0,2.0,2.0,11,0.0,5.0,3.0,0.0,1.0,4.0,68.18,5.0,0.324,3,0.0,0.0,96.0,3.0,0.0,0.0,0.0,0.0,24.0,4.0,2.75,0.0,70.89,2.0,3.25,0,1,0,0,0,0,0,0,1,0,1
288,0.0,1.0,1.0,6.0,6,1.0,0.0,4.0,1.0,1.0,3.0,52.31,5.0,0.069,1,1.0,0.0,70.0,30.0,0.0,0.0,0.0,1.0,26.0,6.0,2.5,1.0,59.13,1.0,2.75,1,1,0,0,0,0,0,0,1,0,1
289,1.0,1.0,3.0,8.0,11,1.0,1.0,3.0,0.0,0.0,4.0,47.55,5.0,0.579,1,1.0,0.0,80.0,20.0,0.0,0.0,0.0,1.0,21.0,5.0,1.75,1.0,49.94,1.0,3.0,1,0,0,0,0,1,0,0,1,0,0
290,1.0,1.0,3.0,7.0,12,1.0,8.0,2.0,0.0,1.0,4.0,50.82,5.0,0.324,1,1.0,0.0,80.0,20.0,0.0,0.0,0.0,1.0,37.0,5.0,2.75,1.0,54.71,2.0,3.25,1,0,0,0,0,1,0,0,1,0,0
291,1.0,2.0,3.0,2.0,9,0.0,5.0,3.0,0.0,1.0,3.0,52.55,5.0,0.811,1,1.0,0.0,80.0,20.0,0.0,0.0,0.0,4.0,22.0,4.0,2.0,0.0,51.19,1.0,2.0,1,0,0,0,0,1,0,0,1,0,1
292,1.0,1.0,3.0,4.0,12,0.0,7.0,2.0,0.0,0.0,4.0,43.07,5.0,0.579,1,0.0,0.0,53.0,47.0,0.0,0.0,0.0,0.0,30.0,4.0,2.75,1.0,47.02,1.0,3.0,1,0,0,0,0,1,0,0,1,0,0
293,1.0,3.0,3.0,5.0,11,0.0,4.0,3.0,0.0,0.0,4.0,50.26,5.0,0.997,1,1.0,0.0,63.0,36.0,1.0,0.0,0.0,1.0,26.0,5.0,2.5,1.0,51.14,1.0,2.75,1,0,0,0,0,1,0,0,1,0,0
294,1.0,2.0,3.0,2.0,6,0.0,5.0,2.0,0.0,1.0,4.0,51.07,5.0,0.324,1,3.0,0.0,85.0,13.0,0.0,0.0,0.0,6.0,27.0,6.0,2.0,1.0,56.41,1.0,3.0,1,0,1,0,0,0,0,0,1,0,1
295,0.0,1.0,2.0,1.0,8,0.0,0.0,4.0,1.0,1.0,5.0,61.23,5.0,0.324,1,3.0,0.0,85.0,13.0,0.0,0.0,0.0,2.0,16.0,6.0,3.25,0.0,56.06,1.0,2.75,0,1,0,0,0,0,0,0,1,0,1
296,1.0,1.0,3.0,6.0,11,2.0,0.0,3.0,1.0,1.0,6.0,55.95,5.0,0.069,1,3.0,0.0,85.0,13.0,0.0,0.0,0.0,3.0,25.0,6.0,2.25,1.0,53.37,1.0,3.25,1,0,0,0,0,1,0,0,1,0,1
297,1.0,1.0,3.0,2.0,8,0.0,0.0,4.0,0.0,0.0,3.0,53.54,5.0,0.997,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,3.25,0.0,58.3,1.0,3.75,1,0,0,0,0,1,1,0,0,0,1
298,1.0,1.0,3.0,3.0,11,2.0,0.0,3.0,0.0,1.0,4.0,44.59,5.0,0.934,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,29.0,5.0,2.25,1.0,47.05,2.0,2.5,1,0,0,0,0,1,0,0,1,0,0
299,1.0,1.0,3.0,7.0,8,0.0,0.0,4.0,0.0,1.0,4.0,63.93,5.0,1.484,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,35.0,6.0,3.0,0.0,72.5,1.0,2.0,0,0,0,0,0,1,0,0,1,0,1
300,1.0,1.0,3.0,6.0,10,2.0,2.0,4.0,0.0,1.0,5.0,66.8,5.0,0.425,2,2.0,0.0,90.0,10.0,0.0,0.0,0.0,3.0,35.0,6.0,4.0,0.0,66.82,2.0,4.0,1,0,0,0,0,1,0,0,1,0,1
301,1.0,2.0,3.0,5.0,12,0.0,0.0,3.0,0.0,1.0,4.0,55.11,5.0,0.324,2,2.0,0.0,88.0,10.0,0.0,0.0,0.0,3.0,28.0,5.0,2.5,1.0,47.57,2.0,2.75,1,0,0,0,0,1,0,0,1,0,0
302,1.0,3.0,3.0,6.0,10,2.0,1.0,4.0,0.0,1.0,4.0,69.03,5.0,0.069,2,2.0,0.0,88.0,10.0,0.0,0.0,0.0,2.0,32.0,6.0,3.75,1.0,62.84,2.0,3.5,0,0,0,0,0,1,0,0,1,0,1
303,1.0,1.0,3.0,6.0,9,0.0,3.0,4.0,1.0,1.0,4.0,56.36,5.0,0.324,2,2.0,0.0,88.0,10.0,0.0,0.0,0.0,0.0,35.0,4.0,3.0,1.0,59.75,1.0,3.0,1,0,0,0,0,1,0,0,1,0,1
304,1.0,5.0,3.0,6.0,7,2.0,0.0,3.0,0.0,1.0,5.0,69.32,5.0,1.607,2,2.0,0.0,88.0,10.0,0.0,0.0,0.0,2.0,29.0,6.0,3.25,1.0,67.73,2.0,3.75,1,0,0,0,0,1,0,0,1,0,1
305,0.0,1.0,2.0,8.0,12,1.0,0.0,3.0,0.0,0.0,5.0,68.93,5.0,0.069,2,2.0,0.0,88.0,10.0,0.0,0.0,0.0,2.0,26.0,6.0,3.0,1.0,63.46,2.0,2.75,0,1,0,0,0,0,0,0,1,0,0
306,1.0,1.0,3.0,6.0,10,2.0,4.0,4.0,1.0,0.0,6.0,60.87,5.0,0.579,2,0.0,0.0,94.0,6.0,0.0,0.0,0.0,3.0,31.0,6.0,3.25,1.0,64.69,1.0,3.25,1,0,0,0,0,1,0,0,1,0,0
307,1.0,1.0,3.0,2.0,7,3.0,0.0,3.0,0.0,1.0,3.0,53.74,5.0,0.324,2,0.0,0.0,94.0,6.0,0.0,0.0,0.0,2.0,22.0,6.0,3.5,1.0,61.82,1.0,3.5,0,0,0,0,0,1,0,0,1,0,0
308,1.0,1.0,3.0,5.0,10,2.0,3.0,4.0,0.0,1.0,5.0,57.15,5.0,0.324,2,0.0,0.0,94.0,6.0,0.0,0.0,0.0,1.0,18.0,6.0,3.25,1.0,58.42,1.0,2.75,1,0,0,0,0,1,0,0,1,0,1
309,1.0,5.0,3.0,3.0,7,2.0,8.0,1.0,0.0,1.0,4.0,42.64,5.0,0.324,2,3.0,0.0,91.0,6.0,0.0,0.0,0.0,0.0,18.0,4.0,1.5,0.0,39.97,2.0,2.75,0,0,0,0,0,1,0,0,1,0,1
310,1.0,1.0,3.0,2.0,9,2.0,8.0,3.0,0.0,1.0,4.0,53.32,5.0,0.579,2,3.0,0.0,91.0,6.0,0.0,0.0,0.0,0.0,27.0,5.0,2.25,0.0,52.11,2.0,2.25,0,0,0,0,0,1,0,0,1,0,1
311,1.0,5.0,3.0,4.0,9,0.0,0.0,4.0,0.0,1.0,3.0,53.99,5.0,1.066,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,33.0,6.0,4.0,1.0,57.85,2.0,4.0,0,0,0,0,0,1,0,0,1,0,1
312,1.0,1.0,3.0,5.0,9,2.0,5.0,4.0,0.0,1.0,6.0,53.44,5.0,0.579,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,2.0,0.0,46.63,2.0,1.75,0,0,0,0,1,0,0,0,1,0,1
313,1.0,2.0,3.0,6.0,9,0.0,2.0,3.0,0.0,1.0,6.0,59.9,5.0,1.607,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,26.0,6.0,2.75,1.0,60.06,1.0,2.75,1,0,0,0,0,1,0,0,1,0,0
314,1.0,7.0,3.0,3.0,5,0.0,5.0,3.0,1.0,1.0,4.0,42.79,5.0,0.324,2,2.0,0.0,91.0,7.0,0.0,0.0,0.0,2.0,26.0,3.0,2.0,1.0,47.06,1.0,2.75,1,0,1,0,0,0,0,0,1,0,1
315,1.0,1.0,3.0,4.0,12,2.0,6.0,4.0,1.0,1.0,3.0,61.3,5.0,0.934,2,2.0,0.0,91.0,7.0,0.0,0.0,0.0,2.0,23.0,6.0,3.5,1.0,63.55,1.0,3.0,1,0,0,0,0,1,0,0,1,0,0
316,1.0,6.0,3.0,5.0,10,0.0,5.0,4.0,0.0,1.0,4.0,67.6,5.0,1.252,2,2.0,0.0,91.0,7.0,0.0,0.0,0.0,0.0,32.0,6.0,4.0,1.0,69.54,1.0,3.75,1,0,0,0,0,1,0,0,0,1,1
317,0.0,2.0,1.0,5.0,7,0.0,2.0,4.0,0.0,1.0,5.0,59.09,5.0,1.352,2,2.0,0.0,88.0,10.0,0.0,0.0,0.0,3.0,5.0,5.0,4.0,1.0,61.1,1.0,3.25,1,0,0,0,0,1,0,0,1,0,1
318,1.0,2.0,3.0,3.0,10,0.0,5.0,3.0,0.0,0.0,5.0,59.08,5.0,0.069,2,2.0,0.0,88.0,10.0,0.0,0.0,0.0,3.0,26.0,5.0,2.0,0.0,56.05,1.0,2.5,1,0,0,0,0,1,0,0,1,0,0
319,1.0,5.0,3.0,6.0,9,2.0,1.0,3.0,1.0,0.0,5.0,52.33,5.0,0.579,2,2.0,0.0,88.0,10.0,0.0,0.0,0.0,4.0,10.0,4.0,0.5,0.0,49.73,1.0,1.75,1,0,0,0,0,1,0,0,1,0,0
320,1.0,1.0,3.0,4.0,10,2.0,0.0,4.0,0.0,1.0,4.0,64.38,5.0,0.324,2,0.0,0.0,42.0,68.0,0.0,0.0,0.0,2.0,35.0,6.0,3.75,1.0,62.51,1.0,3.5,1,0,0,0,0,1,0,0,1,0,0
321,1.0,1.0,3.0,2.0,12,2.0,2.0,4.0,0.0,1.0,4.0,59.92,5.0,0.579,2,0.0,0.0,42.0,68.0,0.0,0.0,0.0,3.0,29.0,5.0,3.0,1.0,63.89,1.0,3.0,0,0,0,0,0,1,0,0,1,0,1
322,1.0,1.0,3.0,3.0,10,2.0,4.0,3.0,1.0,1.0,3.0,42.2,5.0,0.997,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,3.0,0.0,51.07,1.0,3.25,1,0,0,0,0,1,1,0,0,0,1
323,1.0,5.0,3.0,3.0,5,1.0,3.0,3.0,1.0,1.0,3.0,50.21,5.0,0.324,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,3.0,0.0,55.11,1.0,3.25,1,0,0,0,0,1,0,0,1,0,1
324,1.0,1.0,3.0,7.0,11,0.0,0.0,4.0,0.0,1.0,1.0,48.4,5.0,0.069,3,0.0,0.0,8.0,90.0,0.0,0.0,0.0,5.0,29.0,5.0,3.5,1.0,48.68,1.0,3.0,0,0,1,0,0,0,0,0,1,0,0
325,1.0,2.0,3.0,2.0,9,0.0,6.0,3.0,0.0,1.0,2.0,50.99,5.0,0.997,3,0.0,0.0,8.0,90.0,0.0,0.0,0.0,0.0,6.0,4.0,0.75,0.0,60.79,1.0,0.75,0,0,1,0,0,0,0,0,0,1,1
326,1.0,5.0,3.0,3.0,2,1.0,2.0,2.0,0.0,0.0,1.0,38.68,5.0,0.069,3,0.0,0.0,8.0,90.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,44.06,1.0,1.5,1,0,1,0,0,0,0,0,1,0,1
327,1.0,5.0,3.0,2.0,5,3.0,6.0,1.0,0.0,1.0,2.0,36.59,5.0,1.607,3,0.0,0.0,8.0,90.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,32.25,2.0,0.0,1,0,1,0,0,0,0,0,0,1,1
328,1.0,6.0,2.0,5.0,9,0.0,0.0,4.0,1.0,1.0,4.0,66.13,5.0,0.324,3,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,3.25,0.0,59.35,1.0,2.25,0,0,0,0,0,1,0,0,1,0,1
329,1.0,1.0,3.0,2.0,11,0.0,0.0,3.0,0.0,0.0,4.0,38.86,5.0,0.324,3,1.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,24.0,3.0,3.0,1.0,44.6,1.0,3.25,1,0,0,1,0,0,0,0,1,0,0
330,1.0,1.0,3.0,5.0,12,1.0,3.0,4.0,0.0,1.0,4.0,55.22,5.0,0.324,3,1.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,27.0,5.0,3.25,0.0,60.77,2.0,2.75,1,0,0,0,0,1,0,0,1,0,1
331,1.0,5.0,3.0,5.0,8,0.0,3.0,3.0,0.0,0.0,4.0,60.64,5.0,0.092,3,1.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,31.0,6.0,3.0,1.0,56.05,1.0,3.25,1,0,0,0,0,1,0,0,1,0,1
332,1.0,1.0,3.0,2.0,7,0.0,1.0,3.0,0.0,1.0,4.0,56.95,5.0,0.579,3,1.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,27.0,5.0,3.25,0.0,57.15,1.0,2.5,1,0,0,0,0,1,0,0,1,0,1
333,1.0,1.0,3.0,2.0,8,0.0,6.0,4.0,0.0,1.0,4.0,62.74,5.0,0.324,3,0.0,0.0,93.0,2.0,0.0,0.0,0.0,0.0,51.0,6.0,3.5,1.0,63.13,2.0,3.75,1,0,0,0,0,1,0,0,1,0,1
334,1.0,5.0,2.0,2.0,8,1.0,4.0,3.0,0.0,1.0,5.0,46.31,5.0,1.189,3,1.0,0.0,81.0,19.0,0.0,0.0,0.0,1.0,18.0,5.0,2.75,0.0,49.03,1.0,2.25,0,0,0,0,0,1,0,0,1,0,0
335,1.0,1.0,3.0,6.0,8,2.0,5.0,2.0,0.0,1.0,5.0,40.41,5.0,0.579,3,1.0,0.0,81.0,19.0,0.0,0.0,0.0,3.0,14.0,4.0,1.5,0.0,40.75,1.0,2.25,1,0,1,0,0,0,0,0,1,0,1
336,1.0,5.0,3.0,5.0,6,2.0,1.0,2.0,1.0,1.0,4.0,54.45,5.0,0.324,1,2.0,0.0,55.0,39.0,4.0,2.0,0.0,0.0,22.0,3.0,1.25,0.0,47.04,1.0,2.25,1,0,1,0,0,0,0,0,1,0,1
337,1.0,1.0,3.0,6.0,12,0.0,0.0,3.0,1.0,1.0,3.0,58.2,5.0,0.324,1,2.0,0.0,55.0,39.0,4.0,2.0,0.0,2.0,6.0,6.0,3.5,1.0,55.92,2.0,3.0,1,0,1,0,0,0,0,0,1,0,0
338,1.0,5.0,3.0,6.0,9,0.0,5.0,3.0,0.0,0.0,5.0,57.05,5.0,0.579,1,2.0,0.0,55.0,39.0,4.0,2.0,0.0,1.0,21.0,6.0,2.75,1.0,54.09,1.0,3.0,0,0,1,0,0,0,0,0,1,0,1
339,1.0,1.0,3.0,2.0,8,2.0,5.0,3.0,0.0,1.0,4.0,49.42,5.0,2.349,1,2.0,0.0,55.0,39.0,4.0,2.0,0.0,0.0,23.0,3.0,2.0,0.0,51.1,1.0,2.5,1,0,1,0,0,0,0,0,1,0,1
340,1.0,5.0,3.0,5.0,4,0.0,0.0,3.0,0.0,1.0,3.0,44.14,5.0,0.069,1,1.0,0.0,76.0,23.0,0.0,0.0,0.0,1.0,28.0,5.0,2.5,1.0,52.28,1.0,2.5,1,0,1,0,0,0,0,0,0,1,1
341,1.0,7.0,3.0,5.0,5,0.0,4.0,3.0,0.0,1.0,4.0,47.8,5.0,0.324,1,1.0,0.0,76.0,23.0,0.0,0.0,0.0,1.0,36.0,6.0,3.0,1.0,47.56,1.0,3.25,1,0,1,0,0,0,0,0,1,0,1
342,1.0,2.0,3.0,5.0,9,0.0,4.0,3.0,1.0,0.0,3.0,49.2,5.0,0.324,1,1.0,0.0,76.0,23.0,0.0,0.0,0.0,0.0,25.0,4.0,1.75,1.0,55.07,2.0,2.5,0,0,1,0,0,0,0,0,1,0,1
343,1.0,1.0,3.0,6.0,10,2.0,5.0,3.0,0.0,1.0,4.0,57.86,5.0,0.579,1,9.0,0.0,50.0,40.0,1.0,0.0,0.0,0.0,28.0,5.0,3.5,0.0,54.41,2.0,2.5,0,0,0,0,0,1,0,0,1,0,1
344,1.0,1.0,3.0,6.0,10,0.0,1.0,3.0,0.0,1.0,4.0,69.0,5.0,0.997,1,9.0,0.0,50.0,40.0,1.0,0.0,0.0,1.0,34.0,6.0,3.25,1.0,65.35,2.0,3.5,0,0,0,0,0,1,0,0,1,0,0
345,1.0,1.0,3.0,7.0,10,2.0,0.0,4.0,1.0,0.0,4.0,63.87,5.0,0.324,1,1.0,0.0,97.0,2.0,0.0,0.0,0.0,0.0,29.0,6.0,2.25,1.0,62.28,1.0,2.75,0,0,0,0,0,1,0,0,1,0,1
346,1.0,1.0,3.0,6.0,13,2.0,4.0,4.0,0.0,1.0,4.0,67.91,5.0,0.324,1,1.0,0.0,97.0,2.0,0.0,0.0,0.0,7.0,54.0,6.0,4.0,1.0,67.46,1.0,3.75,1,0,0,0,0,1,0,0,1,0,0
347,1.0,1.0,3.0,7.0,11,2.0,4.0,3.0,0.0,1.0,4.0,54.17,5.0,0.324,1,1.0,0.0,97.0,2.0,0.0,0.0,0.0,1.0,6.0,6.0,4.0,1.0,60.3,2.0,4.0,0,0,0,0,0,1,0,0,1,0,1
348,1.0,2.0,3.0,6.0,11,0.0,4.0,3.0,1.0,1.0,4.0,51.88,5.0,0.324,1,1.0,0.0,97.0,2.0,0.0,0.0,0.0,3.0,6.0,6.0,2.5,0.0,53.84,1.0,2.0,1,0,0,0,0,1,0,0,1,0,0
349,1.0,5.0,3.0,2.0,5,0.0,0.0,3.0,0.0,1.0,4.0,35.9,5.0,1.607,1,1.0,0.0,97.0,2.0,0.0,0.0,0.0,0.0,34.0,6.0,4.0,1.0,58.58,1.0,4.0,1,0,0,0,0,1,0,0,1,0,1
350,0.0,5.0,3.0,7.0,10,0.0,2.0,2.0,0.0,1.0,3.0,43.14,5.0,0.324,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,27.0,4.0,3.25,1.0,28.96,1.0,3.0,1,1,0,0,0,0,0,0,1,0,1
351,1.0,1.0,3.0,5.0,12,2.0,2.0,4.0,1.0,1.0,4.0,61.45,5.0,0.324,2,1.0,0.0,94.0,0.0,0.0,0.0,3.0,1.0,14.0,6.0,1.5,1.0,66.81,1.0,3.25,1,0,0,0,0,1,0,0,1,0,0
352,1.0,1.0,3.0,6.0,10,3.0,0.0,4.0,0.0,1.0,3.0,51.87,5.0,0.811,2,1.0,0.0,94.0,0.0,0.0,0.0,3.0,1.0,29.0,6.0,3.75,1.0,51.45,1.0,3.75,1,0,0,0,0,1,0,0,1,0,0
353,1.0,1.0,3.0,7.0,11,2.0,4.0,1.0,0.0,1.0,4.0,52.15,5.0,0.324,2,1.0,0.0,94.0,0.0,0.0,0.0,3.0,2.0,28.0,6.0,2.75,1.0,54.8,2.0,2.5,1,0,0,0,0,1,0,0,1,0,0
354,1.0,1.0,3.0,2.0,9,2.0,1.0,4.0,1.0,1.0,4.0,55.43,5.0,0.324,2,0.0,0.0,97.0,3.0,0.0,0.0,0.0,1.0,28.0,6.0,3.0,0.0,47.6,1.0,2.75,0,0,0,0,0,1,0,0,1,0,1
355,1.0,1.0,3.0,6.0,9,1.0,6.0,3.0,0.0,0.0,4.0,58.58,5.0,0.579,2,1.0,0.0,96.0,1.0,1.0,1.0,1.0,0.0,26.0,5.0,2.25,1.0,59.2,1.0,2.25,0,0,0,0,0,1,0,0,1,0,0
356,1.0,1.0,3.0,2.0,9,1.0,0.0,3.0,0.0,1.0,4.0,60.11,5.0,0.579,2,1.0,0.0,96.0,1.0,1.0,1.0,1.0,1.0,29.0,6.0,2.25,1.0,54.34,1.0,2.5,1,0,0,0,0,1,0,0,1,0,0
357,1.0,1.0,3.0,2.0,10,2.0,0.0,3.0,0.0,1.0,3.0,58.79,5.0,2.094,2,0.0,0.0,97.0,3.0,0.0,0.0,0.0,3.0,19.0,6.0,2.25,1.0,64.46,1.0,3.0,1,0,0,0,0,1,0,0,1,0,1
358,1.0,1.0,3.0,2.0,9,2.0,0.0,3.0,0.0,0.0,2.0,42.65,5.0,1.066,2,0.0,0.0,97.0,3.0,0.0,0.0,0.0,0.0,18.0,4.0,3.25,0.0,47.02,1.0,2.0,1,0,0,0,0,1,0,0,1,0,0
359,1.0,1.0,3.0,2.0,5,2.0,2.0,3.0,0.0,1.0,5.0,58.41,5.0,1.862,2,0.0,0.0,97.0,3.0,0.0,0.0,0.0,2.0,34.0,6.0,2.0,0.0,58.58,1.0,2.0,0,0,0,0,0,1,0,0,1,0,1
360,1.0,1.0,3.0,5.0,11,2.0,2.0,3.0,0.0,0.0,4.0,49.42,5.0,0.324,2,0.0,0.0,74.0,26.0,0.0,0.0,0.0,1.0,19.0,5.0,3.5,1.0,57.12,1.0,3.0,1,0,0,0,0,1,0,0,1,0,0
361,1.0,1.0,3.0,2.0,10,0.0,1.0,3.0,0.0,1.0,4.0,47.19,5.0,0.069,2,0.0,0.0,74.0,26.0,0.0,0.0,0.0,0.0,17.0,6.0,3.75,1.0,52.04,1.0,3.5,1,0,0,0,0,1,0,0,1,0,1
362,1.0,1.0,3.0,1.0,3,1.0,0.0,3.0,0.0,1.0,4.0,57.2,5.0,0.069,2,0.0,0.0,74.0,26.0,0.0,0.0,0.0,2.0,18.0,6.0,3.25,1.0,58.01,1.0,3.5,1,0,0,0,0,1,0,0,1,0,1
363,1.0,2.0,3.0,2.0,3,0.0,3.0,3.0,1.0,1.0,5.0,57.63,5.0,0.069,2,0.0,0.0,74.0,26.0,0.0,0.0,0.0,0.0,6.0,6.0,2.5,0.0,59.67,1.0,3.5,1,0,1,0,0,0,0,0,1,0,1
364,1.0,1.0,3.0,4.0,10,2.0,0.0,4.0,0.0,1.0,6.0,69.76,5.0,1.421,2,5.0,0.0,75.0,25.0,0.0,0.0,0.0,2.0,44.0,5.0,3.75,1.0,62.25,1.0,3.5,0,0,0,0,0,1,0,0,1,0,1
365,1.0,5.0,3.0,4.0,7,0.0,6.0,3.0,0.0,1.0,4.0,46.63,5.0,0.324,2,0.0,0.0,90.0,0.0,0.0,0.0,0.0,2.0,24.0,6.0,3.0,1.0,50.15,1.0,3.0,0,0,0,0,0,1,0,0,1,0,0
366,1.0,2.0,3.0,5.0,9,2.0,4.0,3.0,0.0,1.0,5.0,50.2,5.0,1.607,2,0.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,30.0,6.0,3.0,0.0,47.73,2.0,2.75,1,0,0,0,0,1,0,0,1,0,1
367,1.0,1.0,3.0,4.0,9,3.0,0.0,3.0,0.0,1.0,4.0,59.29,5.0,0.579,3,1.0,0.0,96.0,4.0,0.0,0.0,0.0,2.0,40.0,6.0,4.0,1.0,57.01,1.0,3.5,1,0,0,0,0,1,0,0,1,0,0
368,1.0,1.0,3.0,6.0,11,0.0,5.0,4.0,0.0,1.0,3.0,54.04,5.0,1.252,3,1.0,0.0,96.0,4.0,0.0,0.0,0.0,4.0,24.0,6.0,3.25,0.0,54.27,1.0,2.5,1,0,0,0,0,1,0,0,1,0,1
369,1.0,1.0,3.0,6.0,10,1.0,0.0,3.0,0.0,0.0,4.0,56.46,5.0,0.324,3,1.0,0.0,96.0,4.0,0.0,0.0,0.0,0.0,12.0,5.0,2.75,1.0,57.48,1.0,2.75,0,0,0,0,0,1,0,0,1,0,0
370,1.0,2.0,3.0,2.0,9,2.0,2.0,3.0,0.0,1.0,4.0,44.74,5.0,1.862,3,1.0,0.0,96.0,4.0,0.0,0.0,0.0,1.0,21.0,5.0,1.75,0.0,51.22,1.0,2.0,1,0,0,0,0,1,0,0,1,0,0
371,1.0,5.0,3.0,5.0,9,0.0,3.0,3.0,0.0,1.0,3.0,62.84,5.0,0.579,3,1.0,0.0,96.0,4.0,0.0,0.0,0.0,3.0,33.0,6.0,3.5,1.0,66.08,2.0,3.5,1,0,0,0,0,1,0,0,1,0,1
372,1.0,1.0,3.0,2.0,10,0.0,5.0,3.0,0.0,1.0,5.0,46.85,5.0,0.324,3,0.0,0.0,84.0,16.0,0.0,0.0,0.0,0.0,9.0,5.0,3.0,0.0,58.28,1.0,2.75,1,0,0,0,0,1,0,0,1,0,1
373,1.0,5.0,3.0,6.0,9,0.0,7.0,3.0,1.0,0.0,4.0,48.34,5.0,1.862,3,0.0,0.0,84.0,16.0,0.0,0.0,0.0,0.0,16.0,5.0,1.5,0.0,50.67,1.0,1.75,1,0,0,0,0,1,0,0,1,0,1
374,1.0,1.0,3.0,5.0,9,0.0,3.0,2.0,1.0,1.0,6.0,48.4,5.0,0.579,3,0.0,0.0,84.0,16.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0,30.28,1.0,3.0,1,0,0,0,0,1,0,0,1,0,1
375,1.0,1.0,3.0,7.0,11,2.0,3.0,3.0,1.0,1.0,3.0,50.0,5.0,0.324,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0,2.75,1.0,50.97,2.0,2.75,0,0,0,0,0,1,0,0,1,0,0
376,1.0,2.0,3.0,2.0,9,2.0,5.0,3.0,0.0,1.0,3.0,50.5,5.0,0.324,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,14.0,4.0,2.5,0.0,52.34,1.0,1.5,1,0,0,0,0,1,0,0,1,0,1
377,1.0,1.0,3.0,5.0,8,1.0,0.0,4.0,1.0,1.0,3.0,63.11,5.0,0.069,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,31.0,6.0,3.5,1.0,66.52,2.0,3.75,1,0,0,0,0,1,0,0,1,0,1
378,1.0,1.0,3.0,4.0,8,0.0,6.0,3.0,0.0,0.0,4.0,48.71,5.0,0.934,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,21.0,5.0,1.75,0.0,53.26,1.0,1.75,0,0,0,0,0,1,0,0,1,0,0
379,1.0,2.0,3.0,2.0,6,0.0,4.0,4.0,0.0,0.0,3.0,54.99,5.0,0.324,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,17.0,6.0,1.75,0.0,57.7,1.0,1.75,1,0,0,0,0,1,0,0,1,0,1
380,1.0,2.0,3.0,2.0,10,2.0,2.0,4.0,1.0,1.0,5.0,60.32,5.0,0.324,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,22.0,5.0,2.75,1.0,51.89,2.0,2.75,0,0,0,0,0,1,1,0,0,0,1
381,1.0,6.0,1.0,6.0,8,0.0,6.0,3.0,0.0,1.0,4.0,56.1,5.0,1.189,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,25.0,6.0,2.25,0.0,57.18,1.0,3.0,1,0,0,0,0,1,0,0,0,1,1
382,1.0,1.0,3.0,5.0,10,0.0,2.0,4.0,1.0,1.0,4.0,57.65,5.0,0.579,1,10.0,0.0,89.0,1.0,0.0,0.0,0.0,3.0,36.0,6.0,3.25,0.0,57.99,1.0,3.25,1,0,0,0,0,1,1,0,0,0,1
383,1.0,1.0,3.0,7.0,11,3.0,2.0,3.0,0.0,1.0,4.0,63.58,5.0,0.579,1,4.0,0.0,90.0,6.0,0.0,2.0,0.0,1.0,35.0,5.0,3.25,1.0,61.07,2.0,3.5,0,0,0,0,0,1,0,0,1,0,1
